id;default;legal_form;zip_code;sector;year_inc;count_emp;type_pl;sales;gross_performance;gross_profit;earn_from_op;fin_result;oth_interest_inc;oth_interest_exp;result_from_ord_bus;total_result;annual_profit;total_assets;total_liabilities_st;total_liabilities_mt;total_liabilities_lt;bank_liabilities_st;bank_liabilities_mt;bank_liabilities_lt;trade_payables_st;trade_payables_mt;trade_payables_lt;bonds_payables_st;bonds_payables_mt;bonds_payables_lt;total_equity;current_assets;monetary_current_assets;cash;trade_receivables_st;trade_receivables_lt;cf_operating;cf_investment;cf_financing
C_912;0;GmbH;67722;43220;1966;;GKV;50124946.17;50124946.17;10745841.56;1116322.1;-223102.35;13731.9;277900.25;893219.75;886358.33;496471.76;12235094.6;5797528.13;1224917.68;631575.09;537120.72;1224917.68;354059.96;2929954.73;;;;;;3771243.7;8477463.13;2422702.24;278570.79;;;2052331.63;231771.14;-476363.69
C_305;0;KG;77815;70101;1966;;GKV;104677791.4;104695541.7;22730816.59;2556318.01;140676.06;132981.03;145004.97;2696994.07;2696994.07;1730942.33;16381000.53;5070504.56;0.0;4391393.36;;;;3832257.11;;;;;;6919102.61;13720516.21;9744391.96;2248770.31;6689272.71;;4619365.82;-6614.07;-2620247.96
C_762;0;GmbH;76227;62019;2000;;GKV;5079000.49;5079000.49;2662321.44;92182.45;-41718.0;279.27;41997.27;50464.45;50464.45;24142.25;2471739.77;728784.7;649000.0;706696.44;;;;100270.18;;;;;;383730.63;988063.77;306263.19;187239.77;;;324413.62;-357166.32;3940.94
C_270;0;Sonst. Gewerbetreibende;77815;77320;1995;;GKV;6074835.95;6093486.66;3127214.58;603747.51;-331.59;;331.59;603415.92;603415.92;436281.08;2000488.33;515123.33;0.0;0.0;13252.72;;;179064.87;;;;;;1485365.0;1751588.41;673581.28;424288.83;137087.04;;447128.43;-65374.98;-407000.0
C_581;0;GmbH;76676;28140;2005;91.0;GKV;12651872.05;12651872.05;2799026.02;438113.72;-158474.53;5550.79;164025.32;279639.19;279639.19;189680.27;4639603.99;3272002.34;0.0;0.0;;;;;;;;;;1367601.65;4462761.68;2367386.48;645768.02;;;-157413.93;-77678.05;417001.0
C_436;0;GmbH;67227;43991;2003;;GKV;4143262.41;4008613.81;1951666.13;-56570.28;-118077.05;108.05;118185.1;-174647.33;-362361.54;-368100.78;2426146.51;2426146.51;0.0;0.0;;;;;;;;;;;1430018.07;718266.46;56729.89;;;-10519.65;-18122.47;-625561.17
C_776;0;Sonst. Gewerbetreibende;67133;47710;2004;;GKV;8917777.06;15304309.5;6188366.06;706089.88;-331483.69;3945.36;335429.05;374606.19;369033.19;230623.57;9566269.78;13521822.64;120000.0;892409.0;30000.0;120000.0;415000.0;2504196.05;;;;;;251055.02;5845615.38;950998.31;33443.7;736201.39;;-140850.4;-527801.92;2024347.38
C_935;0;GmbH;68526;46750;1991;242.0;GKV;76878029.58;77789332.77;37895541.88;2986840.36;366595.68;12641.12;807486.61;3353436.04;3289934.37;2362442.36;41306247.83;13485726.79;6083146.0;6225973.98;3513282.4;6083146.0;3253000.0;3879588.91;;;;;;15511401.06;20071774.86;9636812.31;2904282.61;6200562.88;;1975605.69;-3823188.15;488776.18
C_499;0;GmbH;69469;52100;2003;125.0;GKV;194354722.0;201593145.0;110562053.0;1470523.0;-796701.0;24085.0;1405354.0;673822.0;673822.0;101537.0;188315867.0;111339997.0;0.0;8576913.0;16302420.0;;;10017275.0;;;;;;68398957.0;124615055.0;55922520.0;1262775.0;42521295.0;;5117228.0;-2117850.0;-1849000.0
C_673;0;GmbH;69493;35113;2004;;GKV;16398898.59;21480029.59;8642494.36;1924624.94;-388256.79;21471.44;409728.23;1536368.15;1536368.15;1040096.86;13079775.83;12062412.14;13931.86;1100000.0;7301791.0;13931.86;;603838.6;;;;;;2914516.63;12494307.83;5605700.22;232741.5;3472009.86;;-3901334.98;-246408.32;-115256.21
C_439;0;GmbH;67434;46189;2011;;GKV;1738360.05;1738360.05;1016590.39;-1608488.86;-110598.59;430.6;111029.19;-1719087.45;-1719087.45;7.28e-11;3352832.19;988304.12;1384000.0;680528.07;537273.13;1384000.0;346000.0;155230.22;;;;;;300000.0;760552.19;511455.32;396640.23;54202.14;;-1214049.68;-32680.0;1383883.0
C_175;0;GmbH;77871;22230;2002;;GKV;12496060.88;12751467.88;6626259.32;375255.0;-235107.66;10206.57;245314.23;140147.34;140147.34;97984.36;6766689.96;2668755.95;4017230.01;150831.0;853809.27;;;1104624.78;;;;;;1.46e-11;2220012.95;2224101.36;290143.78;1429233.59;;747534.97;-21097.79;-858161.15
C_385;0;GmbH;71665;25504;1933;86.0;GKV;3957303.37;3267303.37;1000700.71;341245.83;3465.31;3494.94;29.63;344711.14;344211.14;230704.37;4176568.22;3397507.35;0.0;0.0;;;;545022.69;;;;;;779060.87;4123500.76;1747430.53;1125412.41;;;205589.12;-39044.45;-179999.97
C_011;0;GmbH;78564;46154;1980;4.0;GKV;138833022.3;138833022.3;12697317.14;488224.39;176830.4;;23169.6;665054.79;661705.39;332258.6;19334939.66;10954520.67;0.0;330148.0;;;;7640429.18;;;;;;8050270.99;9819583.8;9777232.74;2691211.47;5170473.51;;789892.91;-80686.3;-221270.0
C_537;0;GmbH;66538;21200;1968;;GKV;3204044.8;3204044.8;3075546.57;-253241.11;-750.61;65.79;816.4;-253991.72;-253991.72;-265630.9;2420734.35;350971.13;0.0;0.0;;;;28257.47;;;;;;2069763.22;2324469.54;2344802.39;1292081.33;14415.36;;-315561.86;-20387.54;1.38
C_062;0;GmbH;66131;84120;1952;8.0;GKV;11900732.06;11900732.06;12541052.39;11411900.85;-1420719.58;11942.18;1483440.0;9991181.27;9991181.27;7212492.85;66145985.19;759060.77;0.0;19561218.0;12.55;;;3851.17;;;;;;45825706.42;65384226.11;65384226.11;;488792.0;;7897622.69;-1.16e-10;-7897621.19
C_213;0;GmbH;66111;58190;1992;2412.0;GKV;235161.01;235161.01;235161.01;169794.28;-30635.37;2442.22;33077.59;139158.91;139158.91;121342.91;671818.13;191445.17;186800.0;274625.0;46700.0;186800.0;274625.0;;;;;;;18947.96;345255.89;16629.12;16629.12;;;101591.55;-721.35;-95700.0
C_379;0;GmbH;66763;56302;1980;;GKV;551397981.8;551397981.8;72261508.71;1337931.22;-145982.63;79618.35;225600.98;1191948.59;1191948.59;-335368.79;143734895.8;107847825.7;0.0;0.0;;;;2376972.98;;;;;;35887070.14;143121135.0;110733284.0;29247306.65;57564725.84;;9099787.81;-248350.53;-457000.0
C_080;0;GmbH & Co. KG;66780;47521;2002;;GKV;55139000.0;54439000.0;26614000.0;-710000.0;1411000.0;61000.0;118000.0;701000.0;701000.0;698000.0;43083000.0;16053000.0;0.0;628000.0;;;;5471000.0;;;;;;26402000.0;42400000.0;17138000.0;3000.0;14830000.0;;-7599075.27;14378472.47;-6781322.97
C_349;0;GmbH;66839;47301;2003;;GKV;17600.0;17600.0;46465.24;-65526.54;-11491.8;294.31;47.96;-77018.34;-77018.34;-77018.34;289178.97;35794.84;0.0;0.0;44.32;;;14007.0;;;;;;253384.13;289178.97;289178.97;14382.46;;;232.12;4020.0;0.0
C_583;0;GmbH;66121;29320;1994;94.0;GKV;1628.0;1628.0;463767.5;102519.04;64023.24;109339.17;28164.6;166542.28;166542.28;12.58;9318605.83;8141000.77;0.0;103390.0;;;;;;;;;;1074215.06;9162000.1;82405.55;82405.55;;;5736.46;16142.93;0.0
C_627;0;GmbH;66706;68201;2007;;GKV;14830208.42;14830208.42;14755365.67;75789.92;-56519.14;1564.32;58083.46;19270.78;19270.78;-64306.0;3014745.45;1740542.83;0.0;1155880.0;;;;;;;;;;118322.62;2809524.56;2688362.05;408424.22;;;-487875.11;35283.0;5.82e-11
C_786;0;GmbH;73765;28492;1978;133.0;GKV;61764257.94;61764257.94;66695603.8;1368385.17;59058.95;28405.75;179550.02;1427444.12;-217240.88;0.0;25173343.84;19026363.05;0.0;264985.66;;;;26000.0;;;;;;5881995.13;19045391.0;12493136.08;16136.08;10000.0;;4665512.41;-1628247.37;-3119545.03
C_533;0;GmbH & Co. KG;71229;68202;1979;;GKV;1082952.84;1082952.84;837977.35;98549.12;-4120.9;1191.0;5386.9;94428.22;94428.22;63019.56;378902.14;80574.22;0.0;0.0;20347.93;;;19038.02;;;;;;298327.92;314041.39;303328.58;289972.83;;;129501.95;-21199.52;-1.46e-10
C_101;0;GmbH;70794;45100;1972;35.0;GKV;60671900.93;60671900.93;30231110.32;5582568.08;11547.44;11547.44;;5594115.52;5594115.52;4605778.17;39516629.3;10667337.66;0.0;0.0;;;;1831489.87;;;;;;28849291.64;38376631.84;38719668.32;25406419.54;11117569.91;;-2998112.8;-536434.66;87000.0
C_767;0;GmbH;70567;46510;1990;;GKV;77914.4;77914.4;80586.68;21189.71;-2308.09;9846.65;12154.74;18881.62;18881.62;18778.92;500720.54;376883.09;0.0;0.0;;;;6922.77;;;;;;123837.45;241916.54;100217.01;72075.77;;;269179.06;-208713.53;-110412.09
C_446;0;GmbH;71394;32501;2001;178.0;GKV;10595320.95;10595320.95;11234085.25;-65551.36;-15017.84;1892.06;16909.9;-80569.2;-80569.2;-80690.44;8918955.56;1685075.72;138062.32;241535.24;21480.2;98487.84;52526.14;402881.76;;;;;;2364878.21;2257769.86;2228051.79;188856.56;1344913.92;;-298754.63;-200569.82;378400.17
C_795;1;GmbH;70806;33200;1994;;GKV;239623.0;239623.0;2235.85;0.0;;;;0.0;5.91e-12;0.0;3235.85;2235.85;0.0;1000.0;;;;;;;;;;;2235.85;3235.85;;;;-2270.32;0.0;2270.32
C_459;0;GmbH & Co. KG;88512;23630;1996;94.0;GKV;843536690.0;844357853.0;811348096.0;15559290.0;-6933654.0;298731.0;5080222.0;8625636.0;8625636.0;6296122.0;445611576.0;168213382.0;94791912.0;6963337.0;9000000.0;;;25873902.0;;;;;;175648555.0;137782893.0;137067231.0;12122342.0;;;67675227.0;-112588529.0;81158100.0
C_046;0;GmbH;70174;73110;1997;97.0;GKV;8974233.9;8974233.9;355608.03;45968.73;647.86;1379.26;731.4;46616.59;46616.59;37280.54;1787062.12;1681691.43;0.0;0.0;;;;1610107.08;;;;;;105370.69;1781475.12;223901.09;14841.04;;;-87511.22;0.0;50141.78
C_969;0;AG;71063;68101;1999;6.0;GKV;264684000.0;261968000.0;177128000.0;-46078000.0;47253000.0;1596000.0;23042000.0;1175000.0;-11277000.0;-14461000.0;1240730000.0;445848000.0;350113000.0;34932000.0;49200000.0;150000000.0;;1510000.0;;;;200000000.0;;434908000.0;136074000.0;138354000.0;17249000.0;17803000.0;;76487000.0;-13227000.0;-71578000.0
C_560;0;GmbH;70191;35110;1999;13.0;GKV;35543563.88;35543563.88;23869118.01;4809379.3;-504450.58;98504.79;602955.37;4304928.72;1160526.77;692418.97;59705475.49;8389514.11;8250000.0;183300.0;2000000.0;8250000.0;;1411267.75;;;;;;42882661.38;28483106.13;27441077.35;18872515.16;7613855.34;;4421804.83;-1399551.98;-5400000.0
C_265;0;GmbH;71691;28990;1976;500.0;GKV;11254655.16;6838493.38;3136138.62;1407080.0;-26942.4;8680.84;35629.49;1380137.6;1380137.6;1027187.05;2013409.73;911157.96;0.0;0.0;93.22;;;325090.54;;;;;;1102251.77;1566245.73;1173750.79;1093820.41;;;3880706.88;-57469.13;-822279.83
C_398;0;GmbH;70629;69203;2007;;GKV;4647093.02;5933847.02;2516300.15;100389.95;-39275.93;26.29;39302.22;61114.02;61114.02;37477.29;1930801.4;1196268.32;443500.0;0.0;4633.82;;;478543.44;;;;;;291033.08;1806105.94;1597903.27;154834.98;1397841.0;;351709.23;-10707.49;-15866.27
C_544;0;GmbH;72622;41201;2002;27.0;GKV;112317075.1;112317075.1;64328731.2;3729413.12;-118672.19;31976.19;150648.38;3610740.93;3583316.93;3.03e-09;75397051.28;28413263.53;0.0;1585019.04;;;;;;;;;;45398768.71;70574687.26;13377646.34;90667.7;;;1561068.12;-1555166.63;-29555.47
C_722;0;GmbH;78056;26119;1954;93.0;GKV;72988201.47;74373459.29;33158827.63;6164995.19;-447509.11;60211.75;507720.86;5717486.08;5605465.08;5291812.99;27970468.64;10950449.17;0.0;7049868.0;;;;3111377.38;;;;;;9970151.47;15239456.08;6254432.97;;5930020.99;;;;
C_300;0;GmbH & Co. KG;73441;52291;1982;164.0;GKV;56678.18;56678.18;49085.76;4445.15;-2.65;;2.65;4442.5;4442.5;4448.5;5024.19;4583.97;0.0;0.0;;;;;;;;;;440.22;5024.19;5024.19;9.53;;;-2145.58;0.0;8.19e-12
C_991;0;GmbH;73431;77100;1999;2.0;GKV;115481006.4;120529896.0;29941663.79;1854171.3;-585953.94;134.41;586088.35;1268217.36;1236813.36;1153501.21;162427103.9;72640999.02;1043470.84;2574953.0;19763000.0;1043470.84;;49434612.14;;;;;;85957315.07;73554604.78;55134337.7;40590508.21;1993622.89;;35538156.45;-51781037.38;52292563.49
C_663;0;GmbH;73431;68200;1995;;GKV;73183476.38;58561686.33;22618897.11;-309881.36;-524707.15;32616.84;557323.99;-834588.51;-907088.51;-954545.61;26670961.08;20514206.28;0.0;6482865.0;;;;3495077.28;;;;;;45454.39;24029540.14;22473243.91;7792985.2;14362340.66;;-5345467.76;-87981.84;-351425.09
C_688;0;GmbH;73527;43320;2004;;GKV;731000.0;731000.0;732000.0;331000.0;-190000.0;;190000.0;141000.0;141000.0;116000.0;7168000.0;6452000.0;0.0;0.0;;;;;;;;;;716000.0;38000.0;0.0;;;;380000.0;-249000.0;329000.0
C_908;0;GmbH;73560;71122;2005;;GKV;10333980.17;10465042.17;3250977.53;280233.71;-212109.12;9908.57;222017.69;68124.59;68124.59;28922.48;18059121.02;2055651.47;1939340.48;7390970.32;484835.12;1939340.48;6968392.62;1024644.58;;;;;;6410276.75;3058050.22;2704966.83;1492814.79;1114750.98;;1255353.04;-1947839.57;1275324.78
C_939;0;GmbH;74564;52299;2008;1.0;GKV;150021770.4;150021770.4;20473147.16;3000435.41;302880.08;14450.81;12826.73;3303315.49;3303315.49;2361032.92;39039624.58;28042095.98;0.0;0.0;;;;31358.1;;;;;;10937164.35;37917695.64;37803279.13;6433383.54;30054123.68;;-16551511.56;-325332.71;16078000.0
C_813;0;GmbH;63743;38320;1999;149.0;GKV;13005651.39;15929223.82;5281847.15;847063.53;-7650.75;16.92;7667.67;839412.78;842372.7;598402.34;3449700.65;1794315.72;589927.08;0.0;;99285.19;;1245000.0;490641.89;;;;;1065457.85;3288061.45;1817000.54;1125452.65;;;1507565.22;-87462.34;-298792.79
C_837;0;GmbH;97901;47722;1992;224.0;GKV;22596727.19;22596727.19;19660157.73;1722006.5;-755969.8;26422.78;782392.58;966036.7;966036.7;932413.88;21838955.67;19259061.05;0.0;0.0;;;;;;;;;;2579894.62;10336462.72;4845320.9;1478397.16;2814457.91;;2423355.09;-674343.06;158819.87
C_976;0;GmbH;63860;52291;1995;;GKV;1203073.34;1203073.34;426266.44;57061.27;109.89;488.98;379.09;57171.16;57171.16;37778.74;432526.25;172321.84;0.0;0.0;;;;77277.7;;;;;;260204.41;410299.26;230256.98;211513.67;14773.62;;68467.35;1371.43;5199.57
C_780;0;GmbH;86517;43900;1871;302.0;GKV;120177000.0;118958000.0;45030000.0;2423000.0;-1494000.0;118000.0;2241000.0;929000.0;805000.0;804000.0;50383000.0;17538000.0;15483000.0;8181000.0;;;;8498000.0;;;;;;9181000.0;37663000.0;25262000.0;2000.0;3652000.0;;1083000.0;-1083000.0;0.0
C_956;0;GmbH;96052;35300;1996;4.0;GKV;895296.08;895871.73;873814.03;192505.94;-35007.99;86.83;35094.82;157497.95;157497.95;76519.79;781222.29;288272.44;492949.85;0.0;;;;10943.1;;;;;;-5.82e-11;389447.47;386710.21;351537.16;29629.87;;640687.03;-31181.18;-456489.35
C_668;0;GmbH;95445;10110;2007;41.0;GKV;5683653.37;5683653.37;2106052.71;654261.11;-436040.73;;436040.73;218220.38;218220.38;217599.75;19025445.83;3809978.24;6842632.0;4510644.0;2399692.07;6842632.0;3310644.0;301566.49;;;;;;3862191.59;678993.06;663549.99;;286806.6;;505581.69;-221111.36;494209.43
C_943;0;GmbH;95032;47740;1983;146.0;GKV;180000.0;180000.0;199920.0;108006.42;-49092.34;;49092.34;58914.08;58914.08;55232.08;2151624.55;178705.58;66660.0;850364.52;54025.91;66660.0;850364.52;48020.8;;;;;;1055894.45;29636.7;216.69;;;;205991.48;-107265.96;-103837.17
C_524;1;GmbH;95032;47540;1997;;GKV;71465713.21;71465713.21;15293142.47;4222630.41;-2599365.48;45788.05;2645153.53;1623264.93;1623264.93;1114973.36;58823708.44;31362058.33;14090563.51;466000.0;23198000.0;1304563.51;466000.0;4346523.55;;;;12786000.0;;12850742.6;56203929.26;46335723.83;583871.1;43568472.95;;-6525068.34;-304020.85;604170.01
C_061;0;GmbH;95152;20300;2003;37.0;GKV;149912009.4;149911989.9;32765949.64;10214335.14;105652.77;133184.18;27531.41;10319987.91;10319987.91;-1.19e-09;35497298.51;21413112.31;0.0;125109.0;;;;1913553.26;;;;;;13959077.2;28629934.53;8882102.09;10868.76;6977281.19;;11650827.74;-1458292.88;-10190565.17
C_507;0;GmbH & Co. KG;95126;47523;2006;;GKV;569664.67;569664.67;570699.26;122970.56;863.52;2821.61;1958.09;123834.08;123444.56;84280.87;874361.0;68319.42;0.0;0.0;151.21;;;;;;;;;806041.58;144377.36;39936.7;28217.88;;;71067.49;-54496.94;-102423.2
C_480;0;GmbH;86529;28930;1977;58.0;GKV;4686263.3;4686263.3;1048413.46;142896.64;14350.11;14217.59;;157246.75;157246.75;111227.35;4349344.02;632468.65;0.0;0.0;;;;122350.45;;;;;;3716875.37;2307948.17;2273255.39;1781883.38;226403.11;;439120.91;-178005.05;-5874.75
C_352;0;GmbH;86641;10310;1971;147.0;GKV;28564.12;28564.12;38564.12;9518.29;94255.23;;;103773.52;103773.52;-1.09e-11;388879.56;118314.97;0.0;0.0;;;;;;;;;;270564.59;138879.56;34624.33;34624.33;;;85693.53;0.0;-89911.33
C_129;0;GmbH;85110;23190;1871;199.0;GKV;175564000.0;176708000.0;109487000.0;19176000.0;-1091000.0;84000.0;400000.0;18085000.0;18085000.0;0.0;117969000.0;80179000.0;18000.0;4381000.0;;;;5669000.0;;;;;;33391000.0;75910000.0;33148000.0;11727000.0;;;-6315000.0;-2474000.0;-9450000.0
C_393;0;GmbH;87437;28410;1969;1045.0;GKV;40171521.47;40171521.47;11976794.6;-22187.1;-43624.65;142.46;48767.11;-65811.75;-65811.75;-4.42e-09;9532521.79;9474049.79;0.0;0.0;;;;;;;;;;25000.0;6832607.52;3328634.2;162726.93;1929000.0;10095.29;1573894.09;-45687.49;-1521214.31
C_167;1;GmbH;87544;28200;2000;85.0;GKV;3855048.99;3855048.99;726770.06;408497.49;-15652.56;0.34;15652.9;392844.93;392844.93;349688.73;871184.85;795261.93;66466.13;0.0;213865.37;;;533569.26;;;;;;9456.79;795364.9;210343.43;2037.42;;;280806.74;-35677.51;-274984.32
C_310;0;GmbH;86807;47250;2001;509.0;GKV;2469547.58;2469547.58;2573006.97;-48126.78;-12909.19;;12909.19;-61035.97;-61035.97;-49892.95;755473.59;361639.8;0.0;0.0;19714.01;;;152263.75;;;;;;380046.6;559067.41;438886.77;164260.16;;;208169.87;-40834.77;-19714.01
C_993;0;AG;80335;70100;1992;;GKV;47698705.11;47698705.11;9542283.19;2793983.57;-234653.01;13970.21;248623.22;2559330.56;2559330.56;2109936.86;15098670.87;13040200.92;1261800.0;284669.95;5780100.0;1261800.0;284669.95;64515.54;;;;;;512000.0;11409017.48;1880293.48;3855.35;635369.49;;3589775.21;-113719.69;-5235942.1
C_570;0;GmbH & Co. KG;80636;58110;1998;145.0;GKV;561280092.0;555061857.0;225425389.0;16523219.0;-1840475.0;97740.0;1938215.0;14682744.0;14682744.0;0.0;278771765.0;204762280.0;8010000.0;5999485.0;2668750.0;7906000.0;3719000.0;8981229.0;;;;;;60000000.0;182925541.0;99668153.0;6203221.0;91110546.0;;-43999967.0;-19728701.0;95112521.0
C_255;0;AG;80469;46692;2000;;GKV;45235004.53;45201809.95;18701161.05;2926678.53;42174.93;139206.78;104683.22;2968853.46;2968853.46;2124374.74;17301437.23;3258203.91;474712.4;1383381.67;308076.22;474712.4;119049.0;289201.78;;;;;;12176939.23;11116574.05;7460445.77;3781116.36;;;2529757.28;-2046942.98;-305777.47
C_695;0;AG;80995;30300;2003;4251.0;GKV;77529308.43;77324323.54;16986454.01;18472.48;-585765.53;2391.66;588157.19;-567293.05;-567293.05;-358051.64;18667109.27;17408539.22;0.0;373272.0;;;;;;;;;;859733.45;11513579.23;2044790.39;137416.11;;;3270365.49;-1553560.12;-2129629.55
C_849;0;GmbH;81476;74900;2010;;GKV;274597.94;274597.94;278258.13;42881.53;-2978.72;528.55;3507.27;39902.81;39902.81;28028.21;286107.09;157963.9;0.0;33007.0;;;;287.86;;;;;;95136.19;140779.37;136570.29;74307.62;;;64089.89;-8459.0;-143772.6
C_214;0;AG;90419;73200;1989;1611.0;GKV;788368.43;788368.43;299949.77;88998.58;-3183.29;;3183.29;85815.29;85815.29;79182.29;128694.69;68509.72;60184.97;0.0;15848.53;;;24625.12;;;;;;;97804.48;48974.44;86.3;;;66640.58;-1885.6;-26640.46
C_257;1;GmbH;91052;46460;1991;378.0;GKV;5079781.05;5093302.44;3955580.75;187584.38;-20892.47;19404.11;40296.58;166691.91;166691.91;-5.97e-10;3080851.76;1978162.03;0.0;0.0;;;;;;;;;;1102689.73;1672611.96;124612.72;102784.43;;;1083191.47;-913308.57;-162514.55
C_253;0;GmbH;90768;62011;2010;;GKV;137237906.5;136854940.6;34326394.78;2103000.24;-363486.95;28338.58;391825.53;1739513.29;1739513.29;1297437.26;32916968.69;14470391.3;1846000.0;816464.72;853000.0;1846000.0;437835.74;7692257.34;;;;;;15099169.94;14199954.37;3132617.91;90271.76;;;7627446.25;-1121589.3;-2430900.56
C_180;0;GmbH;88212;21200;2009;61.0;GKV;29579447.12;29579447.12;21918949.22;12747014.3;622028.5;28451.74;4450.0;13369042.8;11590583.15;8411214.44;12041588.5;3198771.3;0.0;0.0;;;;313896.37;;;;;;8842817.2;10771165.13;10945558.4;2627936.68;787506.85;;5537140.56;1355240.3;-7931150.91
C_679;0;GmbH;94486;41201;1977;52.0;GKV;2517164.73;2473564.73;1506474.78;560169.19;-6488.65;371.56;6860.21;553680.54;553680.54;493006.53;749181.59;536562.97;3331.67;0.0;;;;35861.07;;;;;;126936.95;654346.58;482000.22;134137.34;;;387177.83;-49712.11;-375819.11
C_636;0;GmbH & Co. KG;93333;86103;1986;;GKV;80829039.63;80829039.63;40375901.87;578776.09;-138156.6;113893.82;252050.42;440619.49;440619.49;263060.63;30694824.28;13745986.44;3351748.66;0.0;5500000.0;1851748.66;;3667987.69;;;;;;13597089.18;20904409.04;5332621.28;139831.32;3094569.38;;-1950747.15;-1809736.65;207940.5
C_133;0;GmbH;84048;47430;1991;;GKV;49181889.7;48197444.61;27604458.99;192429.01;-1571014.17;108022.91;1679037.08;-1378585.16;-1378585.16;-1363705.21;31670967.0;7444180.79;20615183.37;0.0;1214000.0;904023.88;;1906127.83;;;;15000000.0;;3611602.84;22170744.95;7120833.36;2488971.13;1887339.08;;2924155.3;-1097132.89;-1130666.27
C_235;0;GmbH;93413;35120;2009;;GKV;43040076.98;43981855.65;23627608.19;3720150.33;-262656.15;5851.56;268507.71;3457494.18;3457494.18;1074511.78;46515193.32;12610364.09;0.0;0.0;580495.36;;;4029531.11;;;;;;33904829.23;16024734.63;10487508.7;465340.38;4581562.44;;2193304.19;-1767630.22;222358.32
C_996;0;Sonst. Gewerbetreibende;93173;68202;2010;;GKV;4347863.27;4347863.27;4005516.75;406992.35;-121118.56;1121.11;122239.67;285873.79;285873.79;284796.16;5964660.17;948006.65;1363650.73;1438618.09;;;;82297.48;;;;;;2183959.7;823341.52;795652.1;701909.34;78698.46;;291303.08;-89883.37;1.63e-09
C_527;0;GmbH;83417;46491;1989;60.0;GKV;1847933.74;1847933.74;843079.19;159374.41;826.85;883.67;56.82;160201.26;160201.26;113966.88;568976.09;175771.79;0.0;0.0;;;;59597.07;;;;;;393204.31;538340.57;301979.04;173436.75;;;96609.19;-14887.21;-110000.0
C_172;0;GmbH;83026;46190;1992;;GKV;176811494.8;176811494.8;20855491.85;340173.39;519401.55;370697.73;264555.34;859574.94;859574.94;493197.75;42932307.85;13633752.51;0.0;2536266.0;;;;5307380.15;;;;;;26762289.34;23476253.54;15538388.26;7470859.86;3347134.85;1784217.45;-2423372.31;-604099.4;-12278.7
C_525;0;GmbH;83435;8930;1994;433.0;GKV;22241168.6;22122899.87;11351337.12;899393.22;-119084.87;191531.01;310615.88;780308.35;716884.12;606235.45;8531025.82;5892347.87;1150000.0;1169489.15;715220.0;;;3453116.06;;;;;;319188.8;4327122.82;3160930.65;1077836.52;;;2775682.04;-3739161.25;1124341.12
C_024;0;GmbH & Co. KG;89180;10390;1928;;GKV;104967142.5;104967142.5;107673774.1;6771828.14;9587.37;9587.37;;6781415.51;6781415.51;4663726.66;98274615.4;63957453.47;0.0;0.0;;;;116579.51;;;;;;34317161.93;93836668.12;94138955.4;9757374.14;84019385.03;;14496329.29;-1331066.79;-11639748.38
C_680;0;Sonst. Gewerbetreibende;89231;46144;2008;;GKV;17564083.37;17564083.37;15955189.53;4333098.33;280479.45;280909.36;429.91;4613577.78;4613577.78;2851689.9;16501704.45;10978976.09;0.0;0.0;;;;73598.35;;;;;;5522728.36;15751570.78;16100571.69;1665317.12;2637355.74;;-1292922.25;-123872.2;-72000.01
C_117;0;GmbH;82438;46495;1997;;GKV;20926881.55;20926881.55;5232886.88;917317.49;-21864.3;341.68;22205.98;895453.19;895453.19;633338.47;7061499.48;3482001.75;240000.0;380000.0;77093.04;240000.0;380000.0;;;;;;;2959497.73;4896662.79;1915336.95;677789.32;;;545173.09;-243526.79;-537026.92
C_755;0;GmbH & Co. KG;82031;68100;2000;;GKV;5089641.09;5033756.36;1388887.09;-95441.15;-1048166.86;64943.19;1113110.05;-1143608.01;-1143608.01;-1143608.01;36974256.34;2547819.83;27894152.13;0.0;280784.75;27432144.49;;41733.12;4451.03;;;;;6532284.38;5290889.77;3203739.67;903999.86;140311.63;;802416.42;-51045.0;-156253.86
